0.834,0.834,0.439,0.405
0.8,0.8,0.403,0.368
0.772,0.772,0.383,0.329
0.758,0.758,0.383,0.287
0.751,0.751,0.368,0.259
0.739,0.739,0.334,0.23
0.732,0.732,0.33,0.212
0.724,0.724,0.335,0.196
0.704,0.704,0.302,0.188
0.677,0.677,0.273,0.182
0.67,0.67,0.243,0.192
0.69,0.69,0.284,0.195
0.68,0.68,0.328,0.178
0.657,0.657,0.318,0.179
0.645,0.645,0.332,0.198
0.63,0.63,0.323,0.192
0.603,0.603,0.284,0.192
0.58,0.58,0.256,0.187
0.566,0.566,0.241,0.176
0.578,0.578,0.241,0.172
0.615,0.615,0.259,0.18
0.668,0.668,0.291,0.175
0.72,0.72,0.344,0.151
0.767,0.767,0.355,0.144
0.753,0.753,0.323,0.144
0.726,0.726,0.305,0.154
0.707,0.707,0.31,0.159
0.651,0.651,0.325,0.156
0.61,0.61,0.295,0.171
0.583,0.583,0.265,0.171
0.604,0.604,0.229,0.169
0.6,0.6,0.224,0.165
0.581,0.581,0.2,0.139
0.607,0.607,0.192,0.118
0.599,0.599,0.188,0.098
0.544,0.544,0.2,0.082
0.469,0.469,0.168,0.061
0.432,0.432,0.146,0.051
0.407,0.407,0.145,0.057
0.376,0.376,0.139,0.072
0.367,0.367,0.134,0.073
0.374,0.374,0.111,0.073
0.363,0.363,0.097,0.069
0.325,0.325,0.103,0.066
0.323,0.323,0.123,0.061
0.38,0.38,0.206,0.064
0.504,0.504,0.362,0.089
0.633,0.633,0.476,0.123
0.686,0.686,0.479,0.155
0.672,0.672,0.425,0.184
0.618,0.618,0.379,0.225
0.55,0.55,0.343,0.266
0.484,0.484,0.322,0.273
0.431,0.431,0.294,0.244
0.404,0.404,0.254,0.203
0.386,0.386,0.198,0.155
0.358,0.358,0.134,0.118
0.315,0.315,0.101,0.09
0.286,0.286,0.08,0.068
0.241,0.241,0.057,0.047
0.192,0.192,0.05,0.039
0.169,0.169,0.046,0.048
0.157,0.157,0.035,0.052
0.16,0.16,0.035,0.041
0.164,0.164,0.031,0.026
0.128,0.128,0.017,0.015
0.093,0.093,0.008,0.011
0.097,0.097,0.003,0.01
0.14,0.14,0.004,0.014
0.22,0.22,0.019,0.043
0.313,0.313,0.062,0.105
0.365,0.365,0.101,0.154
0.362,0.362,0.118,0.158
0.328,0.328,0.116,0.125
0.316,0.316,0.108,0.083
0.337,0.337,0.105,0.045
0.305,0.305,0.094,0.018
0.221,0.221,0.091,0.022
0.221,0.221,0.132,0.064
0.253,0.253,0.158,0.128
0.259,0.259,0.137,0.167
0.225,0.225,0.101,0.167
0.17,0.17,0.065,0.141
0.134,0.134,0.052,0.084
0.108,0.108,0.045,0.052
0.082,0.082,0.027,0.057
0.064,0.064,0.018,0.061
0.055,0.055,0.02,0.06
0.045,0.045,0.018,0.068
0.04,0.04,0.012,0.079
0.049,0.049,0.012,0.083
0.077,0.077,0.015,0.08
0.11,0.11,0.02,0.077
0.131,0.131,0.041,0.081
0.141,0.141,0.084,0.087
0.14,0.14,0.131,0.077
0.132,0.132,0.165,0.06
0.123,0.123,0.179,0.045
0.122,0.122,0.174,0.034
0.125,0.125,0.155,0.025
0.122,0.122,0.133,0.015
0.118,0.118,0.119,0.009
0.114,0.114,0.109,0.006
0.125,0.125,0.095,0.006
0.147,0.147,0.095,0.009
0.17,0.17,0.103,0.016
0.195,0.195,0.113,0.027
0.233,0.233,0.102,0.043
0.304,0.304,0.069,0.064
0.41,0.41,0.085,0.093
0.519,0.519,0.134,0.121
0.59,0.59,0.14,0.13
0.619,0.619,0.127,0.132
0.62,0.62,0.111,0.137
0.636,0.636,0.093,0.15
0.69,0.69,0.08,0.169
0.77,0.77,0.097,0.19
0.82,0.82,0.156,0.208
0.824,0.824,0.233,0.274
0.798,0.798,0.276,0.325
0.762,0.762,0.285,0.328
0.772,0.772,0.296,0.32
0.754,0.754,0.298,0.352
0.722,0.722,0.289,0.347
0.663,0.663,0.259,0.352
0.58,0.58,0.215,0.367
0.503,0.503,0.177,0.358
0.422,0.422,0.147,0.338
0.353,0.353,0.133,0.327
0.289,0.289,0.12,0.309
0.233,0.233,0.11,0.283
0.181,0.181,0.082,0.228
0.136,0.136,0.051,0.26
0.095,0.095,0.031,0.25
0.055,0.055,0.013,0.253
0.033,0.033,0.007,0.243
0.017,0.017,0.005,0.229
0.009,0.009,0.006,0.208
0.017,0.017,0.007,0.179
0.025,0.025,0.008,0.138
0.032,0.032,0.007,0.098
0.049,0.049,0.019,0.105
0.085,0.085,0.077,0.143
0.125,0.125,0.148,0.185
0.158,0.158,0.196,0.213
0.176,0.176,0.215,0.208
0.183,0.183,0.201,0.167
0.199,0.199,0.178,0.107
0.211,0.211,0.163,0.055
0.221,0.221,0.159,0.036
0.243,0.243,0.168,0.054
0.268,0.268,0.162,0.101
0.297,0.297,0.144,0.139
0.348,0.348,0.137,0.157
0.422,0.422,0.135,0.145
0.459,0.459,0.122,0.113
0.476,0.476,0.122,0.123
0.501,0.501,0.131,0.133
0.542,0.542,0.149,0.15
0.58,0.58,0.155,0.152
0.593,0.593,0.135,0.155
0.618,0.618,0.114,0.17
0.644,0.644,0.11,0.2
0.696,0.696,0.128,0.24
0.754,0.754,0.192,0.291
0.785,0.785,0.31,0.341
0.809,0.809,0.424,0.407
0.823,0.823,0.47,0.457
0.822,0.822,0.45,0.47
0.84,0.84,0.472,0.474
0.831,0.831,0.422,0.454
0.831,0.831,0.41,0.409
0.821,0.821,0.404,0.393
0.806,0.806,0.388,0.364
0.795,0.795,0.354,0.374
0.8,0.8,0.312,0.381
0.817,0.817,0.289,0.416
0.824,0.824,0.279,0.445
0.822,0.822,0.27,0.516
0.825,0.825,0.257,0.523
0.821,0.821,0.257,0.547
0.814,0.814,0.252,0.525
0.794,0.794,0.212,0.484
0.762,0.762,0.159,0.436
0.727,0.727,0.118,0.386
0.695,0.695,0.088,0.346
0.678,0.678,0.079,0.315
0.688,0.688,0.088,0.278
0.702,0.702,0.124,0.253
0.703,0.703,0.183,0.264
0.669,0.669,0.236,0.295
0.633,0.633,0.257,0.325
0.586,0.586,0.242,0.315
0.522,0.522,0.219,0.337
0.461,0.461,0.182,0.265
0.402,0.402,0.157,0.259
0.348,0.348,0.145,0.297
0.287,0.287,0.135,0.278
0.237,0.237,0.12,0.262
0.19,0.19,0.087,0.251
0.157,0.157,0.055,0.238
0.14,0.14,0.025,0.231
0.131,0.131,0.012,0.201
0.125,0.125,0.008,0.15
0.129,0.129,0.004,0.147
0.145,0.145,0.007,0.139
0.16,0.16,0.012,0.139
0.167,0.167,0.018,0.123
0.167,0.167,0.028,0.101
0.167,0.167,0.038,0.081
0.153,0.153,0.043,0.059
0.123,0.123,0.04,0.039
0.093,0.093,0.032,0.027
0.065,0.065,0.017,0.018
0.061,0.061,0.006,0.014
0.089,0.089,0.009,0.012
0.146,0.146,0.025,0.015
0.233,0.233,0.062,0.02
0.352,0.352,0.119,0.028
0.485,0.485,0.183,0.038
0.566,0.566,0.236,0.049
0.584,0.584,0.262,0.064
0.565,0.565,0.264,0.086
0.535,0.535,0.256,0.105
0.532,0.532,0.247,0.106
0.566,0.566,0.248,0.102
0.59,0.59,0.233,0.099
0.593,0.593,0.159,0.1
0.603,0.603,0.138,0.106
0.613,0.613,0.203,0.146
0.682,0.682,0.263,0.202
0.705,0.705,0.303,0.241
0.71,0.71,0.328,0.259
0.705,0.705,0.314,0.261
0.7,0.7,0.279,0.253
0.718,0.718,0.232,0.228
0.737,0.737,0.207,0.193
0.786,0.786,0.233,0.183
0.804,0.804,0.244,0.187
0.821,0.821,0.275,0.212
0.824,0.824,0.329,0.27
0.821,0.821,0.332,0.302
0.835,0.835,0.289,0.305
0.867,0.867,0.319,0.332
0.871,0.871,0.347,0.347
0.843,0.843,0.358,0.369
0.819,0.819,0.343,0.379
0.808,0.808,0.313,0.325
0.799,0.799,0.316,0.332
0.77,0.77,0.347,0.347
0.744,0.744,0.325,0.311
0.75,0.75,0.222,0.214
0.722,0.722,0.218,0.31
0.688,0.688,0.307,0.371
0.649,0.649,0.278,0.4
0.616,0.616,0.251,0.391
0.556,0.556,0.243,0.364
0.454,0.454,0.225,0.322
0.434,0.434,0.205,0.277
0.407,0.407,0.182,0.23
0.343,0.343,0.137,0.164
0.291,0.291,0.118,0.1
0.3,0.3,0.195,0.099
0.413,0.413,0.36,0.179
0.66,0.66,0.485,0.32
0.8,0.8,0.486,0.425
0.831,0.831,0.465,0.444
0.84,0.84,0.437,0.433
0.858,0.858,0.501,0.428
0.862,0.862,0.468,0.425
0.839,0.839,0.456,0.422
0.858,0.858,0.479,0.459
0.879,0.879,0.483,0.503
0.875,0.875,0.476,0.441
0.845,0.845,0.474,0.42
0.864,0.864,0.639,0.507
0.884,0.884,0.755,0.633
0.884,0.884,0.744,0.728
0.871,0.871,0.727,0.796
0.849,0.849,0.733,0.815
0.803,0.803,0.762,0.815
0.783,0.783,0.788,0.797
0.831,0.831,0.805,0.76
0.902,0.902,0.816,0.712
0.931,0.931,0.795,0.661
0.938,0.938,0.729,0.644
0.929,0.929,0.713,0.662
0.907,0.907,0.701,0.672
0.893,0.893,0.699,0.674
0.89,0.89,0.695,0.644
0.91,0.91,0.686,0.586
0.915,0.915,0.668,0.507
0.904,0.904,0.611,0.454
0.886,0.886,0.513,0.507
0.854,0.854,0.408,0.624
0.809,0.809,0.37,0.642
0.824,0.824,0.341,0.627
0.855,0.855,0.342,0.597
0.878,0.878,0.367,0.602
0.871,0.871,0.394,0.644
0.891,0.891,0.541,0.728
0.9,0.9,0.672,0.788
0.904,0.904,0.739,0.838
0.903,0.903,0.765,0.863
0.895,0.895,0.773,0.871
0.88,0.88,0.761,0.866
0.86,0.86,0.724,0.851
0.837,0.837,0.672,0.829
0.8,0.8,0.578,0.795
0.775,0.775,0.459,0.715
0.755,0.755,0.408,0.642
0.726,0.726,0.407,0.62
0.666,0.666,0.382,0.599
0.59,0.59,0.378,0.57
0.533,0.533,0.345,0.504
0.488,0.488,0.31,0.471
0.452,0.452,0.282,0.434
0.408,0.408,0.261,0.384
0.35,0.35,0.245,0.374
0.297,0.297,0.223,0.332
0.236,0.236,0.196,0.305
0.171,0.171,0.163,0.282
0.138,0.138,0.126,0.243
0.128,0.128,0.096,0.204
0.145,0.145,0.086,0.171
0.188,0.188,0.105,0.142
0.225,0.225,0.125,0.121
0.26,0.26,0.133,0.105
0.295,0.295,0.139,0.088
0.315,0.315,0.145,0.071
0.311,0.311,0.144,0.054
0.289,0.289,0.125,0.036
0.255,0.255,0.097,0.02
0.211,0.211,0.072,0.009
0.156,0.156,0.051,0.01
0.12,0.12,0.029,0.027
0.104,0.104,0.009,0.061
0.116,0.116,0.002,0.112
0.148,0.148,0.005,0.167
0.181,0.181,0.017,0.204
0.207,0.207,0.031,0.217
0.223,0.223,0.042,0.217
0.231,0.231,0.051,0.212
0.228,0.228,0.064,0.204
0.213,0.213,0.077,0.186
0.196,0.196,0.087,0.16
0.174,0.174,0.076,0.124
0.161,0.161,0.046,0.093
0.167,0.167,0.05,0.084
0.177,0.177,0.059,0.083
0.195,0.195,0.066,0.085
0.227,0.227,0.07,0.089
0.249,0.249,0.08,0.092
0.23,0.23,0.094,0.09
0.185,0.185,0.103,0.083
0.174,0.174,0.103,0.071
0.167,0.167,0.114,0.07
0.156,0.156,0.128,0.082
0.128,0.128,0.146,0.101
0.129,0.129,0.189,0.118
0.118,0.118,0.22,0.145
0.09,0.09,0.193,0.144
0.068,0.068,0.14,0.112
0.048,0.048,0.111,0.081
0.038,0.038,0.072,0.054
0.063,0.063,0.027,0.029
0.089,0.089,0.011,0.021
0.12,0.12,0.006,0.019
0.146,0.146,0.002,0.017
0.161,0.161,0.003,0.009
0.167,0.167,0.006,0.006
0.168,0.168,0.008,0.007
0.2,0.2,0.014,0.014
0.263,0.263,0.032,0.028
0.343,0.343,0.056,0.051
0.42,0.42,0.089,0.08
0.476,0.476,0.125,0.126
0.501,0.501,0.158,0.173
0.494,0.494,0.191,0.218
0.498,0.498,0.22,0.245
0.529,0.529,0.233,0.226
0.58,0.58,0.223,0.168
0.653,0.653,0.214,0.141
0.65,0.65,0.211,0.115
0.657,0.657,0.191,0.098
0.728,0.728,0.154,0.097
0.808,0.808,0.18,0.101
0.834,0.834,0.256,0.113
0.849,0.849,0.341,0.159
0.848,0.848,0.358,0.251
0.845,0.845,0.326,0.364
0.829,0.829,0.307,0.422
0.808,0.808,0.334,0.426
0.8,0.8,0.343,0.383
0.772,0.772,0.284,0.386
0.757,0.757,0.295,0.398
0.768,0.768,0.362,0.494
0.785,0.785,0.422,0.557
0.799,0.799,0.462,0.58
0.815,0.815,0.488,0.603
0.841,0.841,0.525,0.644
0.854,0.854,0.556,0.686
0.856,0.856,0.571,0.713
0.853,0.853,0.57,0.713
0.835,0.835,0.566,0.688
0.828,0.828,0.536,0.635
0.835,0.835,0.46,0.547
0.852,0.852,0.422,0.479
0.866,0.866,0.402,0.407
0.898,0.898,0.407,0.374
0.938,0.938,0.414,0.386
0.974,0.974,0.479,0.395
0.985,0.985,0.566,0.422
0.986,0.986,0.574,0.49
0.984,0.984,0.558,0.532
0.985,0.985,0.705,0.555
0.988,0.988,0.751,0.588
0.991,0.991,0.749,0.657
0.991,0.991,0.763,0.662
0.991,0.991,0.788,0.744
0.99,0.99,0.851,0.849
0.986,0.986,0.874,0.897
0.984,0.984,0.862,0.919
0.985,0.985,0.852,0.927
0.986,0.986,0.856,0.927
0.988,0.988,0.855,0.922
0.99,0.99,0.86,0.911
0.99,0.99,0.867,0.895
0.99,0.99,0.857,0.868
0.99,0.99,0.831,0.826
0.99,0.99,0.777,0.776
0.991,0.991,0.717,0.724
0.99,0.99,0.69,0.642
0.989,0.989,0.673,0.565
0.987,0.987,0.655,0.533
0.983,0.983,0.636,0.542
0.977,0.977,0.606,0.56
0.971,0.971,0.584,0.575
0.961,0.961,0.541,0.594
0.947,0.947,0.491,0.553
0.93,0.93,0.469,0.515
0.917,0.917,0.466,0.46
0.916,0.916,0.424,0.382
0.92,0.92,0.47,0.454
0.912,0.912,0.583,0.457
0.886,0.886,0.599,0.483
0.845,0.845,0.559,0.512
0.8,0.8,0.511,0.527
0.774,0.774,0.486,0.544
0.777,0.777,0.484,0.566
0.78,0.78,0.495,0.587
0.77,0.77,0.492,0.593
0.744,0.744,0.466,0.58
0.706,0.706,0.413,0.522
0.682,0.682,0.317,0.429
0.664,0.664,0.325,0.41
0.602,0.602,0.325,0.386
0.508,0.508,0.284,0.403
0.415,0.415,0.248,0.367
0.328,0.328,0.192,0.292
0.259,0.259,0.146,0.225
0.205,0.205,0.113,0.155
0.156,0.156,0.087,0.102
0.115,0.115,0.068,0.068
0.084,0.084,0.05,0.046
0.062,0.062,0.036,0.034
0.052,0.052,0.025,0.021
0.047,0.047,0.01,0.01
0.045,0.045,0.009,0.006
0.056,0.056,0.008,0.004
0.057,0.057,0.005,0.005
0.051,0.051,0.003,0.009
0.042,0.042,0.002,0.013
0.03,0.03,0.002,0.018
0.018,0.018,0.002,0.021
0.009,0.009,0.002,0.022
0.005,0.005,0.002,0.021
0.023,0.023,0.004,0.017
0.063,0.063,0.01,0.017
0.126,0.126,0.025,0.015
0.204,0.204,0.059,0.014
0.297,0.297,0.118,0.029
0.405,0.405,0.205,0.082
0.509,0.509,0.314,0.173
0.574,0.574,0.395,0.272
0.603,0.603,0.401,0.337
0.609,0.609,0.385,0.369
0.621,0.621,0.374,0.381
0.661,0.661,0.371,0.38
0.71,0.71,0.372,0.379
0.748,0.748,0.313,0.305
0.767,0.767,0.251,0.25
0.788,0.788,0.281,0.415
0.838,0.838,0.398,0.539
0.874,0.874,0.406,0.539
0.9,0.9,0.433,0.535
0.927,0.927,0.471,0.54
0.95,0.95,0.513,0.559
0.959,0.959,0.548,0.578
0.962,0.962,0.572,0.58
0.97,0.97,0.552,0.568
0.966,0.966,0.522,0.519
0.947,0.947,0.534,0.541
0.93,0.93,0.529,0.583
0.91,0.91,0.485,0.532
0.878,0.878,0.428,0.474
0.872,0.872,0.386,0.432
0.892,0.892,0.378,0.376
0.903,0.903,0.398,0.302
0.903,0.903,0.369,0.33
0.903,0.903,0.364,0.346
0.902,0.902,0.352,0.325
0.9,0.9,0.382,0.32
0.893,0.893,0.371,0.31
0.888,0.888,0.331,0.278
0.885,0.885,0.373,0.282
0.889,0.889,0.469,0.289
0.873,0.873,0.478,0.285
0.833,0.833,0.485,0.267
0.812,0.812,0.501,0.227
0.809,0.809,0.512,0.203
0.823,0.823,0.506,0.192
0.85,0.85,0.489,0.189
0.874,0.874,0.476,0.182
0.873,0.873,0.464,0.171
0.854,0.854,0.39,0.16
0.836,0.836,0.285,0.16
0.815,0.815,0.216,0.218
0.771,0.771,0.179,0.282
0.729,0.729,0.153,0.313
0.715,0.715,0.167,0.324
0.697,0.697,0.214,0.325
0.686,0.686,0.227,0.289
0.677,0.677,0.188,0.237
0.66,0.66,0.181,0.189
0.663,0.663,0.159,0.154
0.633,0.633,0.136,0.117
0.628,0.628,0.124,0.093
0.574,0.574,0.143,0.082
0.498,0.498,0.142,0.096
0.429,0.429,0.128,0.108
0.342,0.342,0.144,0.135
0.294,0.294,0.161,0.192
0.27,0.27,0.164,0.27
0.3,0.3,0.19,0.346
0.353,0.353,0.232,0.432
0.436,0.436,0.296,0.507
0.546,0.546,0.391,0.556
0.651,0.651,0.485,0.57
0.713,0.713,0.517,0.513
0.752,0.752,0.514,0.473
0.781,0.781,0.529,0.473
0.789,0.789,0.505,0.459
0.849,0.849,0.454,0.402
0.831,0.831,0.447,0.374
0.762,0.762,0.406,0.355
0.758,0.758,0.341,0.394
0.762,0.762,0.324,0.41
0.756,0.756,0.295,0.369
0.751,0.751,0.315,0.368
0.769,0.769,0.301,0.332
0.733,0.733,0.264,0.313
0.712,0.712,0.231,0.259
0.718,0.718,0.237,0.285
0.703,0.703,0.316,0.341
0.717,0.717,0.392,0.416
0.767,0.767,0.505,0.494
0.815,0.815,0.603,0.574
0.857,0.857,0.679,0.632
0.888,0.888,0.711,0.657
0.906,0.906,0.701,0.65
0.907,0.907,0.647,0.618
0.907,0.907,0.568,0.544
0.912,0.912,0.461,0.457
0.916,0.916,0.415,0.488
0.907,0.907,0.45,0.484
0.891,0.891,0.464,0.445
0.856,0.856,0.431,0.407
0.812,0.812,0.408,0.362
0.777,0.777,0.378,0.329
0.768,0.768,0.343,0.323
0.746,0.746,0.299,0.272
0.7,0.7,0.274,0.253
0.674,0.674,0.254,0.249
0.682,0.682,0.228,0.265
0.697,0.697,0.204,0.277
0.733,0.733,0.166,0.274
0.75,0.75,0.138,0.266
0.762,0.762,0.154,0.294
0.8,0.8,0.181,0.328
0.806,0.806,0.195,0.35
0.804,0.804,0.224,0.355
0.79,0.79,0.273,0.361
0.767,0.767,0.297,0.369
0.728,0.728,0.302,0.388
0.718,0.718,0.286,0.404
0.743,0.743,0.253,0.394
0.808,0.808,0.243,0.334
0.859,0.859,0.276,0.38
0.882,0.882,0.336,0.431
0.858,0.858,0.359,0.41
0.803,0.803,0.332,0.388
0.739,0.739,0.302,0.372
0.681,0.681,0.289,0.362
0.628,0.628,0.278,0.327
0.594,0.594,0.264,0.292
0.575,0.575,0.245,0.26
0.552,0.552,0.223,0.248
0.543,0.543,0.201,0.24
0.552,0.552,0.167,0.218
0.528,0.528,0.109,0.155
0.501,0.501,0.079,0.118
0.481,0.481,0.074,0.105
0.464,0.464,0.083,0.123
0.43,0.43,0.08,0.136
0.374,0.374,0.07,0.137
0.291,0.291,0.058,0.131
0.211,0.211,0.045,0.12
0.144,0.144,0.031,0.106
0.091,0.091,0.021,0.094
0.058,0.058,0.014,0.1
0.054,0.054,0.01,0.122
0.068,0.068,0.008,0.153
0.089,0.089,0.008,0.168
0.111,0.111,0.009,0.162
0.123,0.123,0.009,0.144
0.121,0.121,0.01,0.121
0.099,0.099,0.011,0.103
0.062,0.062,0.014,0.093
0.035,0.035,0.02,0.091
0.018,0.018,0.026,0.091
0.011,0.011,0.035,0.087
0.02,0.02,0.036,0.078
0.037,0.037,0.028,0.067
0.058,0.058,0.017,0.042
0.071,0.071,0.006,0.027
0.078,0.078,0.008,0.032
0.078,0.078,0.008,0.039
0.076,0.076,0.006,0.043
0.089,0.089,0.006,0.05
0.118,0.118,0.006,0.057
0.152,0.152,0.009,0.061
0.202,0.202,0.015,0.068
0.263,0.263,0.022,0.085
0.339,0.339,0.035,0.119
0.421,0.421,0.06,0.16
0.508,0.508,0.113,0.214
0.59,0.59,0.202,0.278
0.615,0.615,0.264,0.303
0.594,0.594,0.277,0.297
0.558,0.558,0.269,0.27
0.529,0.529,0.259,0.229
0.521,0.521,0.257,0.205
0.511,0.511,0.259,0.172
0.495,0.495,0.254,0.147
0.481,0.481,0.249,0.128
0.484,0.484,0.241,0.112
0.494,0.494,0.223,0.095
0.49,0.49,0.155,0.079
0.488,0.488,0.115,0.066
0.47,0.47,0.109,0.055
0.457,0.457,0.099,0.048
0.436,0.436,0.088,0.045
0.41,0.41,0.073,0.041
0.391,0.391,0.054,0.042
0.377,0.377,0.039,0.049
0.375,0.375,0.033,0.055
0.388,0.388,0.037,0.058
0.433,0.433,0.057,0.061
0.507,0.507,0.097,0.072
0.587,0.587,0.175,0.108
0.644,0.644,0.291,0.183
0.658,0.658,0.344,0.235
0.637,0.637,0.324,0.25
0.59,0.59,0.299,0.245
0.548,0.548,0.271,0.233
0.516,0.516,0.252,0.218
0.482,0.482,0.251,0.201
0.464,0.464,0.249,0.179
0.466,0.466,0.247,0.16
0.477,0.477,0.233,0.149
0.484,0.484,0.206,0.135
0.479,0.479,0.169,0.108
0.479,0.479,0.135,0.093
0.494,0.494,0.209,0.118
0.479,0.479,0.233,0.149
0.473,0.473,0.234,0.188
0.486,0.486,0.243,0.217
0.49,0.49,0.245,0.232
0.487,0.487,0.248,0.237
0.495,0.495,0.259,0.249
0.532,0.532,0.28,0.279
0.61,0.61,0.303,0.325
0.715,0.715,0.27,0.329
0.815,0.815,0.289,0.395
0.867,0.867,0.384,0.491
0.876,0.876,0.454,0.488
0.867,0.867,0.457,0.438
0.858,0.858,0.444,0.395
0.831,0.831,0.432,0.345
0.82,0.82,0.395,0.3
0.801,0.801,0.346,0.27
0.767,0.767,0.306,0.22
0.718,0.718,0.275,0.177
0.657,0.657,0.248,0.148
0.587,0.587,0.206,0.128
0.494,0.494,0.124,0.1
0.402,0.402,0.069,0.084
0.352,0.352,0.081,0.101
0.353,0.353,0.108,0.151
0.35,0.35,0.115,0.207
0.296,0.296,0.103,0.224
0.209,0.209,0.081,0.222
0.123,0.123,0.06,0.223
0.061,0.061,0.041,0.233
0.033,0.033,0.027,0.25
0.034,0.034,0.016,0.278
0.074,0.074,0.01,0.3
0.151,0.151,0.02,0.352
0.265,0.265,0.046,0.412
0.391,0.391,0.07,0.425
0.472,0.472,0.088,0.395
0.511,0.511,0.109,0.362
0.531,0.531,0.135,0.337
0.547,0.547,0.167,0.318
0.557,0.557,0.197,0.302
0.571,0.571,0.23,0.302
0.618,0.618,0.254,0.308
0.653,0.653,0.276,0.309
0.695,0.695,0.294,0.284
0.713,0.713,0.294,0.218
0.724,0.724,0.27,0.272
0.742,0.742,0.268,0.367
0.749,0.749,0.328,0.42
0.753,0.753,0.363,0.466
0.724,0.724,0.373,0.502
0.7,0.7,0.367,0.525
0.711,0.711,0.348,0.529
0.729,0.729,0.296,0.525
0.739,0.739,0.201,0.523
0.753,0.753,0.111,0.513
0.763,0.763,0.052,0.463
0.768,0.768,0.031,0.397
0.777,0.777,0.022,0.392
0.791,0.791,0.012,0.401
0.792,0.792,0.024,0.355
0.768,0.768,0.046,0.323
0.746,0.746,0.068,0.295
0.702,0.702,0.083,0.27
0.635,0.635,0.084,0.243
0.574,0.574,0.1,0.217
0.527,0.527,0.117,0.192
0.494,0.494,0.128,0.164
0.454,0.454,0.133,0.145
0.395,0.395,0.101,0.134
0.353,0.353,0.092,0.138
0.343,0.343,0.119,0.183
0.364,0.364,0.16,0.256
0.391,0.391,0.169,0.261
0.383,0.383,0.146,0.251
0.343,0.343,0.126,0.241
0.312,0.312,0.111,0.237
0.298,0.298,0.101,0.237
0.298,0.298,0.095,0.249
0.315,0.315,0.088,0.265
0.355,0.355,0.081,0.255
0.42,0.42,0.085,0.274
0.513,0.513,0.126,0.364
0.578,0.578,0.179,0.381
0.566,0.566,0.201,0.335
0.51,0.51,0.202,0.308
0.435,0.435,0.2,0.279
0.362,0.362,0.189,0.223
0.299,0.299,0.176,0.178
0.249,0.249,0.159,0.141
0.207,0.207,0.142,0.113
0.177,0.177,0.126,0.089
0.159,0.159,0.108,0.064
0.14,0.14,0.063,0.028
0.111,0.111,0.028,0.011
0.093,0.093,0.027,0.012
0.096,0.096,0.039,0.014
0.092,0.092,0.036,0.01
0.07,0.07,0.025,0.008
0.047,0.047,0.015,0.009
0.043,0.043,0.008,0.012
0.066,0.066,0.005,0.018
0.114,0.114,0.005,0.03
0.184,0.184,0.008,0.046
0.262,0.262,0.014,0.077
0.338,0.338,0.026,0.141
0.417,0.417,0.065,0.21
0.47,0.47,0.119,0.21
0.486,0.486,0.163,0.165
0.466,0.466,0.194,0.124
0.42,0.42,0.21,0.093
0.35,0.35,0.206,0.068
0.289,0.289,0.191,0.048
0.237,0.237,0.17,0.036
0.2,0.2,0.148,0.029
0.162,0.162,0.118,0.022
0.128,0.128,0.085,0.017
0.098,0.098,0.047,0.01
0.068,0.068,0.021,0.005
0.046,0.046,0.016,0.007
0.041,0.041,0.014,0.006
0.048,0.048,0.008,0.009
0.06,0.06,0.002,0.018
0.077,0.077,0.002,0.033
0.101,0.101,0.008,0.047
0.122,0.122,0.017,0.061
0.147,0.147,0.029,0.076
0.179,0.179,0.041,0.083
0.217,0.217,0.054,0.079
0.259,0.259,0.08,0.075
0.299,0.299,0.123,0.068
0.323,0.323,0.153,0.05
0.329,0.329,0.152,0.034
0.349,0.349,0.137,0.031
0.383,0.383,0.123,0.063
0.409,0.409,0.116,0.134
0.425,0.425,0.115,0.201
0.432,0.432,0.118,0.225
0.429,0.429,0.118,0.225
0.401,0.401,0.113,0.205
0.358,0.358,0.112,0.173
0.312,0.312,0.104,0.167
0.277,0.277,0.078,0.164
0.252,0.252,0.049,0.162
0.241,0.241,0.029,0.166
0.222,0.222,0.017,0.166
0.194,0.194,0.013,0.158
0.172,0.172,0.017,0.159
0.174,0.174,0.021,0.162
0.201,0.201,0.028,0.167
0.247,0.247,0.04,0.178
0.332,0.332,0.059,0.203
0.455,0.455,0.088,0.245
0.59,0.59,0.141,0.294
0.706,0.706,0.232,0.321
0.759,0.759,0.311,0.344
0.762,0.762,0.37,0.364
0.746,0.746,0.358,0.346
0.713,0.713,0.332,0.321
0.682,0.682,0.317,0.306
0.644,0.644,0.301,0.32
0.613,0.613,0.284,0.345
0.604,0.604,0.26,0.364
0.605,0.605,0.246,0.376
0.621,0.621,0.235,0.355
0.657,0.657,0.255,0.431
0.685,0.685,0.295,0.454
0.697,0.697,0.326,0.459
0.697,0.697,0.362,0.464
0.677,0.677,0.388,0.457
0.633,0.633,0.382,0.443
0.586,0.586,0.355,0.432
0.562,0.562,0.333,0.42
0.55,0.55,0.332,0.41
0.526,0.526,0.349,0.407
0.491,0.491,0.369,0.402
0.441,0.441,0.374,0.375
0.391,0.391,0.337,0.295
0.359,0.359,0.294,0.251
0.328,0.328,0.302,0.237
0.284,0.284,0.289,0.224
0.247,0.247,0.264,0.221
0.218,0.218,0.238,0.224
0.208,0.208,0.209,0.224
0.22,0.22,0.179,0.22
0.259,0.259,0.152,0.209
0.308,0.308,0.124,0.19
0.343,0.343,0.095,0.159
0.352,0.352,0.063,0.115
0.338,0.338,0.024,0.055
