time,unit,fuel,output_up
80,3,Lignite,0.0
80,4,Nuclear,0.0
80,5,Oil,0.0
80,6,NaturalGas,14.253503073262186
80,7,NaturalGas,0.0
80,8,HardCoal,0.0
80,9,HardCoal,0.0
80,10,Lignite,0.0
80,11,Lignite,32.12595500000042
80,12,HardCoal,120.00000000000001
81,1,NaturalGas,114.04171434175743
81,2,NaturalGas,0.0
81,3,Lignite,0.0
81,4,Nuclear,0.0
81,5,Oil,0.0
81,6,NaturalGas,0.0
81,7,NaturalGas,0.0
81,8,HardCoal,0.0
81,9,HardCoal,0.0
81,10,Lignite,0.0
81,11,Lignite,0.0
81,12,HardCoal,113.7539079575248
82,1,NaturalGas,121.6
82,2,NaturalGas,12.510377978600806
82,3,Lignite,0.0
82,4,Nuclear,0.0
82,5,Oil,0.0
82,6,NaturalGas,5.909103717026687
82,7,NaturalGas,0.0
82,8,HardCoal,0.0
82,9,HardCoal,0.0
82,10,Lignite,0.0
82,11,Lignite,0.0
82,12,HardCoal,89.99999999999999
83,1,NaturalGas,121.6
83,2,NaturalGas,15.125490154482545
83,3,Lignite,0.0
83,4,Nuclear,0.0
83,5,Oil,0.0
83,6,NaturalGas,29.228441797775506
83,7,NaturalGas,0.0
83,8,HardCoal,0.0
83,9,HardCoal,0.0
83,10,Lignite,0.0
83,11,Lignite,0.0
83,12,HardCoal,50.0
84,1,NaturalGas,121.6
84,2,NaturalGas,10.457364615130126
84,3,Lignite,0.0
84,4,Nuclear,0.0
84,5,Oil,0.0
84,6,NaturalGas,29.27564203048898
84,7,NaturalGas,0.0
84,8,HardCoal,0.0
84,9,HardCoal,0.0
84,10,Lignite,0.0
84,11,Lignite,0.0
84,12,HardCoal,19.558786999999977
85,1,NaturalGas,121.6
85,2,NaturalGas,3.3434266214715347
85,3,Lignite,0.0
85,4,Nuclear,0.0
85,5,Oil,0.0
85,6,NaturalGas,13.937655682794281
85,7,NaturalGas,0.0
85,8,HardCoal,0.0
85,9,HardCoal,0.0
85,10,Lignite,0.0
85,11,Lignite,0.0
85,12,HardCoal,59.55878699999997
86,1,NaturalGas,115.3310115841448
86,2,NaturalGas,0.0
86,3,Lignite,0.0
86,4,Nuclear,0.0
86,5,Oil,0.0
86,6,NaturalGas,0.0
86,7,NaturalGas,0.0
86,8,HardCoal,0.0
86,9,HardCoal,0.0
86,10,Lignite,0.0
86,11,Lignite,0.0
86,12,HardCoal,94.67835105555311
87,1,NaturalGas,111.09122369528406
87,2,NaturalGas,0.0
87,3,Lignite,0.0
87,4,Nuclear,0.0
87,5,Oil,0.0
87,6,NaturalGas,0.0
87,7,NaturalGas,0.0
87,8,HardCoal,0.0
87,9,HardCoal,0.0
87,10,Lignite,0.0
87,11,Lignite,0.0
87,12,HardCoal,122.11534619884183
88,1,NaturalGas,121.6
88,2,NaturalGas,3.5523017303574322
88,3,Lignite,0.0
88,4,Nuclear,0.0
88,5,Oil,0.0
88,6,NaturalGas,0.0
88,7,NaturalGas,0.0
88,8,HardCoal,0.0
88,9,HardCoal,0.0
88,10,Lignite,0.0
88,11,Lignite,0.0
88,12,HardCoal,121.26334301679522
89,1,NaturalGas,121.6
89,2,NaturalGas,40.856972933049576
89,3,Lignite,0.0
89,4,Nuclear,0.0
89,5,Oil,0.0
89,6,NaturalGas,26.144460518550705
89,7,NaturalGas,0.0
89,8,HardCoal,0.0
89,9,HardCoal,0.0
89,10,Lignite,0.0
89,11,Lignite,0.0
89,12,HardCoal,91.35309600000011
90,1,NaturalGas,121.6
90,2,NaturalGas,31.246252389394936
90,3,Lignite,0.0
90,4,Nuclear,0.0
90,5,Oil,0.0
90,6,NaturalGas,18.010683155022722
90,7,NaturalGas,0.0
90,8,HardCoal,0.0
90,9,HardCoal,0.0
90,10,Lignite,0.0
90,11,Lignite,0.0
90,12,HardCoal,129.99999999999997
91,1,NaturalGas,83.67104819606787
91,2,NaturalGas,37.02931352331271
91,3,Lignite,0.0
91,4,Nuclear,0.0
91,5,Oil,0.0
91,6,NaturalGas,12.834307741419027
91,7,NaturalGas,0.0
91,8,HardCoal,0.0
91,9,HardCoal,0.0
91,10,Lignite,0.0
91,11,Lignite,0.0
91,12,HardCoal,149.79395181864618
92,1,NaturalGas,43.671048196067865
92,2,NaturalGas,11.996878676062723
92,3,Lignite,0.0
92,4,Nuclear,0.0
92,5,Oil,0.0
92,6,NaturalGas,0.0
92,7,NaturalGas,0.0
92,8,HardCoal,0.0
92,9,HardCoal,0.0
92,10,Lignite,0.0
92,11,Lignite,3.48253623776964
92,12,HardCoal,149.79395181864615
93,1,NaturalGas,3.671048196067861
93,2,NaturalGas,0.0
93,3,Lignite,0.0
93,4,Nuclear,27.62078999999993
93,5,Oil,0.0
93,6,NaturalGas,0.0
93,7,NaturalGas,0.0
93,8,HardCoal,0.0
93,9,HardCoal,0.0
93,10,Lignite,0.0
93,11,Lignite,63.89202200000001
93,12,HardCoal,109.79395181864615
94,1,NaturalGas,0.0
94,2,NaturalGas,0.0
94,3,Lignite,0.0
94,4,Nuclear,15.393598000000352
94,5,Oil,0.0
94,6,NaturalGas,0.0
94,7,NaturalGas,0.0
94,8,HardCoal,0.0
94,9,HardCoal,0.0
94,10,Lignite,0.0
94,11,Lignite,98.63926609025295
94,12,HardCoal,69.79395181864616
95,1,NaturalGas,0.0
95,2,NaturalGas,0.0
95,3,Lignite,0.0
95,4,Nuclear,30.055428573072973
95,5,Oil,0.0
95,6,NaturalGas,0.0
95,7,NaturalGas,0.0
95,8,HardCoal,0.0
95,9,HardCoal,0.0
95,10,Lignite,0.0
95,11,Lignite,98.63926609025296
95,12,HardCoal,29.793951818646157
96,1,NaturalGas,0.0
96,2,NaturalGas,0.0
96,3,Lignite,0.0
96,4,Nuclear,83.11437041619799
96,5,Oil,0.0
96,6,NaturalGas,0.0
96,7,NaturalGas,0.0
96,8,HardCoal,0.0
96,9,HardCoal,0.0
96,10,Lignite,0.0
96,11,Lignite,56.247244090252956
96,12,HardCoal,0.0
97,1,NaturalGas,0.0
97,2,NaturalGas,0.0
97,3,Lignite,0.0
97,4,Nuclear,100.92150892426797
97,5,Oil,0.0
97,6,NaturalGas,0.0
97,7,NaturalGas,0.0
97,8,HardCoal,0.0
97,9,HardCoal,0.0
97,10,Lignite,0.0
97,11,Lignite,0.0
97,12,HardCoal,0.0
98,1,NaturalGas,0.0
98,2,NaturalGas,0.0
98,3,Lignite,0.0
98,4,Nuclear,41.19956019660904
98,5,Oil,0.0
98,6,NaturalGas,0.0
98,7,NaturalGas,0.0
98,8,HardCoal,0.0
98,9,HardCoal,0.0
98,10,Lignite,0.0
98,11,Lignite,0.0
98,12,HardCoal,0.0
99,1,NaturalGas,0.0
99,2,NaturalGas,0.0
99,3,Lignite,0.0
99,4,Nuclear,7.227423880202144
99,5,Oil,0.0
99,6,NaturalGas,0.0
99,7,NaturalGas,0.0
99,8,HardCoal,0.0
99,9,HardCoal,0.0
99,10,Lignite,0.0
99,11,Lignite,0.0
99,12,HardCoal,0.0
100,1,NaturalGas,0.0
100,2,NaturalGas,0.0
100,3,Lignite,0.0
100,4,Nuclear,0.0
100,5,Oil,0.0
100,6,NaturalGas,0.0
100,7,NaturalGas,0.0
100,8,HardCoal,0.0
100,9,HardCoal,0.0
100,10,Lignite,0.0
100,11,Lignite,0.0
100,12,HardCoal,0.0
101,1,NaturalGas,0.0
101,2,NaturalGas,0.0
101,3,Lignite,0.0
101,4,Nuclear,0.0
101,5,Oil,0.0
101,6,NaturalGas,0.0
101,7,NaturalGas,0.0
101,8,HardCoal,0.0
101,9,HardCoal,0.0
101,10,Lignite,0.0
101,11,Lignite,0.0
101,12,HardCoal,0.0
102,1,NaturalGas,0.0
102,2,NaturalGas,0.0
102,3,Lignite,0.0
102,4,Nuclear,0.0
102,5,Oil,0.0
102,6,NaturalGas,0.0
102,7,NaturalGas,0.0
102,8,HardCoal,0.0
102,9,HardCoal,0.0
102,10,Lignite,0.0
102,11,Lignite,0.0
102,12,HardCoal,26.983532000000753
103,1,NaturalGas,40.0
103,2,NaturalGas,35.13863500778147
103,3,Lignite,0.0
103,4,Nuclear,0.0
103,5,Oil,0.0
103,6,NaturalGas,30.0
103,7,NaturalGas,0.0
103,8,HardCoal,0.0
103,9,HardCoal,0.0
103,10,Lignite,0.0
103,11,Lignite,0.0
103,12,HardCoal,26.983532000000743
104,1,NaturalGas,74.44048740157436
104,2,NaturalGas,0.0
104,3,Lignite,0.0
104,4,Nuclear,0.0
104,5,Oil,0.0
104,6,NaturalGas,60.0
104,7,NaturalGas,0.0
104,8,HardCoal,0.0
104,9,HardCoal,0.0
104,10,Lignite,0.0
104,11,Lignite,0.0
104,12,HardCoal,26.983532000000753
105,1,NaturalGas,85.04160502230577
105,2,NaturalGas,0.0
105,3,Lignite,0.0
105,4,Nuclear,0.0
105,5,Oil,0.0
105,6,NaturalGas,30.0
105,7,NaturalGas,0.0
105,8,HardCoal,0.0
105,9,HardCoal,0.0
105,10,Lignite,0.0
105,11,Lignite,0.0
105,12,HardCoal,64.04386547834173
106,1,NaturalGas,99.27066831704343
106,2,NaturalGas,0.0
106,3,Lignite,0.0
106,4,Nuclear,0.0
106,5,Oil,0.0
106,6,NaturalGas,0.0
106,7,NaturalGas,0.0
106,8,HardCoal,0.0
106,9,HardCoal,0.0
106,10,Lignite,0.0
106,11,Lignite,0.0
106,12,HardCoal,93.60761882682579
107,1,NaturalGas,91.69666366500297
107,2,NaturalGas,0.0
107,3,Lignite,0.0
107,4,Nuclear,0.0
107,5,Oil,0.0
107,6,NaturalGas,0.0
107,7,NaturalGas,0.0
107,8,HardCoal,0.0
107,9,HardCoal,0.0
107,10,Lignite,0.0
107,11,Lignite,0.0
107,12,HardCoal,95.78418379876759
108,1,NaturalGas,80.48696559682934
108,2,NaturalGas,0.0
108,3,Lignite,0.0
108,4,Nuclear,0.0
108,5,Oil,0.0
108,6,NaturalGas,0.0
108,7,NaturalGas,0.0
108,8,HardCoal,0.0
108,9,HardCoal,0.0
108,10,Lignite,0.0
108,11,Lignite,0.0
108,12,HardCoal,105.1401745042539
109,1,NaturalGas,80.7915253484659
109,2,NaturalGas,0.0
109,3,Lignite,0.0
109,4,Nuclear,0.0
109,5,Oil,0.0
109,6,NaturalGas,0.0
109,7,NaturalGas,0.0
109,8,HardCoal,0.0
109,9,HardCoal,0.0
109,10,Lignite,0.0
109,11,Lignite,0.0
109,12,HardCoal,97.75466463381397
110,1,NaturalGas,72.47204416568029
110,2,NaturalGas,0.0
110,3,Lignite,0.0
110,4,Nuclear,0.0
110,5,Oil,0.0
110,6,NaturalGas,0.0
110,7,NaturalGas,0.0
110,8,HardCoal,0.0
110,9,HardCoal,0.0
110,10,Lignite,0.0
110,11,Lignite,0.0
110,12,HardCoal,110.02981821623771
111,1,NaturalGas,68.3602909978638
111,2,NaturalGas,0.0
111,3,Lignite,0.0
111,4,Nuclear,0.0
111,5,Oil,0.0
111,6,NaturalGas,0.0
111,7,NaturalGas,0.0
111,8,HardCoal,0.0
111,9,HardCoal,0.0
111,10,Lignite,0.0
111,11,Lignite,0.0
111,12,HardCoal,119.71795621823942
112,1,NaturalGas,93.85881028777776
112,2,NaturalGas,0.0
112,3,Lignite,0.0
112,4,Nuclear,0.0
112,5,Oil,0.0
112,6,NaturalGas,0.0
112,7,NaturalGas,0.0
112,8,HardCoal,0.0
112,9,HardCoal,0.0
112,10,Lignite,0.0
112,11,Lignite,0.0
112,12,HardCoal,101.0708567141707
113,1,NaturalGas,121.6
113,2,NaturalGas,36.10755396601783
113,3,Lignite,0.0
113,4,Nuclear,0.0
113,5,Oil,0.0
113,6,NaturalGas,24.9918613505788
113,7,NaturalGas,0.0
113,8,HardCoal,0.0
113,9,HardCoal,0.0
113,10,Lignite,0.0
113,11,Lignite,0.0
113,12,HardCoal,86.75194400000036
114,1,NaturalGas,121.6
114,2,NaturalGas,32.9929279975163
114,3,Lignite,0.0
114,4,Nuclear,0.0
114,5,Oil,0.0
114,6,NaturalGas,19.890927512723078
114,7,NaturalGas,0.0
114,8,HardCoal,0.0
114,9,HardCoal,0.0
114,10,Lignite,0.0
114,11,Lignite,0.0
114,12,HardCoal,126.75194400000036
115,1,NaturalGas,95.22713163219963
115,2,NaturalGas,29.528106538924035
115,3,Lignite,0.0
115,4,Nuclear,0.0
115,5,Oil,0.0
115,6,NaturalGas,6.969284779846774
115,7,NaturalGas,0.0
115,8,HardCoal,0.0
115,9,HardCoal,0.0
115,10,Lignite,0.0
115,11,Lignite,0.0
115,12,HardCoal,152.78410777442716
116,1,NaturalGas,55.22713163219963
116,2,NaturalGas,10.06305323124949
116,3,Lignite,0.0
116,4,Nuclear,0.0
116,5,Oil,0.0
116,6,NaturalGas,0.0
116,7,NaturalGas,0.0
116,8,HardCoal,0.0
116,9,HardCoal,0.0
116,10,Lignite,0.0
116,11,Lignite,1.6460726109015056
116,12,HardCoal,152.78410777442716
117,1,NaturalGas,15.227131632199631
117,2,NaturalGas,0.0
117,3,Lignite,0.0
117,4,Nuclear,34.09678900000061
117,5,Oil,0.0
117,6,NaturalGas,0.0
117,7,NaturalGas,0.0
117,8,HardCoal,0.0
117,9,HardCoal,0.0
117,10,Lignite,0.0
117,11,Lignite,62.35360999999937
117,12,HardCoal,116.03216377442678
118,1,NaturalGas,0.0
118,2,NaturalGas,0.0
118,3,Lignite,0.0
118,4,Nuclear,29.19754700000068
118,5,Oil,0.0
118,6,NaturalGas,0.0
118,7,NaturalGas,0.0
118,8,HardCoal,0.0
118,9,HardCoal,0.0
118,10,Lignite,0.0
118,11,Lignite,122.35360999999938
118,12,HardCoal,77.90779764820802
119,1,NaturalGas,0.0
119,2,NaturalGas,0.0
119,3,Lignite,0.0
119,4,Nuclear,76.27718327147565
119,5,Oil,0.0
119,6,NaturalGas,0.0
119,7,NaturalGas,0.0
119,8,HardCoal,0.0
119,9,HardCoal,0.0
119,10,Lignite,0.0
119,11,Lignite,122.35360999999938
119,12,HardCoal,37.90779764820802
120,1,NaturalGas,0.0
120,2,NaturalGas,0.0
120,3,Lignite,0.0
120,4,Nuclear,162.99756899999994
120,5,Oil,0.0
120,6,NaturalGas,0.0
120,7,NaturalGas,0.0
120,8,HardCoal,0.0
120,9,HardCoal,0.0
120,10,Lignite,0.0
120,11,Lignite,88.59827810638662
120,12,HardCoal,0.0
121,1,NaturalGas,0.0
121,2,NaturalGas,0.0
121,3,Lignite,0.0
121,4,Nuclear,245.43790972060066
121,5,Oil,0.0
121,6,NaturalGas,0.0
121,7,NaturalGas,0.0
121,8,HardCoal,0.0
121,9,HardCoal,0.0
121,10,Lignite,0.0
121,11,Lignite,28.598278106386623
121,12,HardCoal,0.0
122,1,NaturalGas,0.0
122,2,NaturalGas,0.0
122,3,Lignite,0.0
122,4,Nuclear,285.1806362674755
122,5,Oil,0.0
122,6,NaturalGas,0.0
122,7,NaturalGas,0.0
122,8,HardCoal,0.0
122,9,HardCoal,0.0
122,10,Lignite,0.0
122,11,Lignite,0.0
122,12,HardCoal,0.0
123,1,NaturalGas,0.0
123,2,NaturalGas,0.0
123,3,Lignite,0.0
123,4,Nuclear,308.83242935095313
123,5,Oil,0.0
123,6,NaturalGas,0.0
123,7,NaturalGas,0.0
123,8,HardCoal,0.0
123,9,HardCoal,0.0
123,10,Lignite,0.0
123,11,Lignite,0.0
123,12,HardCoal,0.0
124,1,NaturalGas,0.0
124,2,NaturalGas,0.0
124,3,Lignite,0.0
124,4,Nuclear,329.5200841528781
124,5,Oil,0.0
124,6,NaturalGas,0.0
124,7,NaturalGas,0.0
124,8,HardCoal,0.0
124,9,HardCoal,0.0
124,10,Lignite,0.0
124,11,Lignite,3.7795774102025392
124,12,HardCoal,0.0
125,1,NaturalGas,0.0
125,2,NaturalGas,0.0
125,3,Lignite,0.0
125,4,Nuclear,282.9430874615007
125,5,Oil,0.0
125,6,NaturalGas,0.0
125,7,NaturalGas,0.0
125,8,HardCoal,0.0
125,9,HardCoal,0.0
125,10,Lignite,0.0
125,11,Lignite,63.779577410202535
125,12,HardCoal,0.0
126,1,NaturalGas,0.0
126,2,NaturalGas,0.0
126,3,Lignite,0.0
126,4,Nuclear,185.85877676095802
126,5,Oil,0.0
126,6,NaturalGas,0.0
126,7,NaturalGas,0.0
126,8,HardCoal,0.0
126,9,HardCoal,0.0
126,10,Lignite,0.0
126,11,Lignite,123.77957741020253
126,12,HardCoal,25.734524593272212
127,1,NaturalGas,0.0
127,2,NaturalGas,0.0
127,3,Lignite,0.0
127,4,Nuclear,90.49342299999994
127,5,Oil,0.0
127,6,NaturalGas,0.0
127,7,NaturalGas,0.0
127,8,HardCoal,0.0
127,9,HardCoal,0.0
127,10,Lignite,0.0
127,11,Lignite,183.77957741020253
127,12,HardCoal,65.73452459327221
128,1,NaturalGas,18.981239765035916
128,2,NaturalGas,0.0
128,3,Lignite,0.0
128,4,Nuclear,25.66391899999987
128,5,Oil,0.0
128,6,NaturalGas,0.0
128,7,NaturalGas,0.0
128,8,HardCoal,0.0
128,9,HardCoal,0.0
128,10,Lignite,0.0
128,11,Lignite,201.5
128,12,HardCoal,105.73452459327221
129,1,NaturalGas,32.52040305474502
129,2,NaturalGas,0.0
129,3,Lignite,0.0
129,4,Nuclear,0.0
129,5,Oil,0.0
129,6,NaturalGas,0.0
129,7,NaturalGas,0.0
129,8,HardCoal,0.0
129,9,HardCoal,0.0
129,10,Lignite,0.0
129,11,Lignite,193.25826600000056
129,12,HardCoal,119.46213483003038
130,1,NaturalGas,33.472277706987974
130,2,NaturalGas,0.0
130,3,Lignite,0.0
130,4,Nuclear,0.0
130,5,Oil,0.0
130,6,NaturalGas,0.0
130,7,NaturalGas,0.0
130,8,HardCoal,0.0
130,9,HardCoal,0.0
130,10,Lignite,0.0
130,11,Lignite,167.29297000000025
130,12,HardCoal,131.30169885687383
131,1,NaturalGas,29.243555156155775
131,2,NaturalGas,0.0
131,3,Lignite,0.0
131,4,Nuclear,0.0
131,5,Oil,0.0
131,6,NaturalGas,0.0
131,7,NaturalGas,0.0
131,8,HardCoal,0.0
131,9,HardCoal,0.0
131,10,Lignite,0.0
131,11,Lignite,155.4449620000001
131,12,HardCoal,140.12058654771727
132,1,NaturalGas,0.0
132,2,NaturalGas,0.0
132,3,Lignite,0.0
132,4,Nuclear,3.973747000000216
132,5,Oil,0.0
132,6,NaturalGas,0.0
132,7,NaturalGas,0.0
132,8,HardCoal,0.0
132,9,HardCoal,0.0
132,10,Lignite,0.0
132,11,Lignite,201.5
132,12,HardCoal,108.12924509383457
133,1,NaturalGas,0.0
133,2,NaturalGas,0.0
133,3,Lignite,0.0
133,4,Nuclear,67.71682200000014
133,5,Oil,0.0
133,6,NaturalGas,0.0
133,7,NaturalGas,0.0
133,8,HardCoal,0.0
133,9,HardCoal,0.0
133,10,Lignite,0.0
133,11,Lignite,173.2537855734169
133,12,HardCoal,68.12924509383457
134,1,NaturalGas,0.0
134,2,NaturalGas,0.0
134,3,Lignite,0.0
134,4,Nuclear,59.55791999999995
134,5,Oil,0.0
134,6,NaturalGas,0.0
134,7,NaturalGas,0.0
134,8,HardCoal,0.0
134,9,HardCoal,0.0
134,10,Lignite,0.0
134,11,Lignite,196.27799800000003
134,12,HardCoal,74.70334259179978
135,1,NaturalGas,0.0
135,2,NaturalGas,0.0
135,3,Lignite,0.0
135,4,Nuclear,114.49445700000025
135,5,Oil,0.0
135,6,NaturalGas,0.0
135,7,NaturalGas,0.0
135,8,HardCoal,0.0
135,9,HardCoal,0.0
135,10,Lignite,0.0
135,11,Lignite,130.63969635167217
135,12,HardCoal,83.543384033275
136,1,NaturalGas,28.26749517160786
136,2,NaturalGas,0.0
136,3,Lignite,0.0
136,4,Nuclear,77.49371199999997
136,5,Oil,0.0
136,6,NaturalGas,0.0
136,7,NaturalGas,0.0
136,8,HardCoal,0.0
136,9,HardCoal,0.0
136,10,Lignite,0.0
136,11,Lignite,76.27799800000004
136,12,HardCoal,123.543384033275
137,1,NaturalGas,68.26749517160786
137,2,NaturalGas,35.96583513677833
137,3,Lignite,0.0
137,4,Nuclear,0.0
137,5,Oil,0.0
137,6,NaturalGas,17.784103287193
137,7,NaturalGas,0.0
137,8,HardCoal,0.0
137,9,HardCoal,0.0
137,10,Lignite,0.0
137,11,Lignite,16.277998000000025
137,12,HardCoal,163.543384033275
138,1,NaturalGas,106.9047777439612
138,2,NaturalGas,4.274320322496705
138,3,Lignite,0.0
138,4,Nuclear,0.0
138,5,Oil,0.0
138,6,NaturalGas,0.0
138,7,NaturalGas,0.0
138,8,HardCoal,0.0
138,9,HardCoal,0.0
138,10,Lignite,0.0
138,11,Lignite,38.85590300000015
138,12,HardCoal,179.28396217005744
139,1,NaturalGas,66.90477774396122
139,2,NaturalGas,13.915430126130918
139,3,Lignite,0.0
139,4,Nuclear,0.0
139,5,Oil,0.0
139,6,NaturalGas,0.0
139,7,NaturalGas,0.0
139,8,HardCoal,0.0
139,9,HardCoal,0.0
139,10,Lignite,0.0
139,11,Lignite,85.35376499999967
139,12,HardCoal,156.67869317807614
140,1,NaturalGas,26.904777743961215
140,2,NaturalGas,0.0
140,3,Lignite,0.0
140,4,Nuclear,15.2015420000005
140,5,Oil,0.0
140,6,NaturalGas,0.0
140,7,NaturalGas,0.0
140,8,HardCoal,0.0
140,9,HardCoal,0.0
140,10,Lignite,0.0
140,11,Lignite,145.35376499999967
140,12,HardCoal,117.59748429853829
141,1,NaturalGas,0.0
141,2,NaturalGas,0.0
141,3,Lignite,0.0
141,4,Nuclear,26.154066000000054
141,5,Oil,0.0
141,6,NaturalGas,0.0
141,7,NaturalGas,0.0
141,8,HardCoal,0.0
141,9,HardCoal,0.0
141,10,Lignite,0.0
141,11,Lignite,196.9733941312486
141,12,HardCoal,77.59748429853829
142,1,NaturalGas,0.0
142,2,NaturalGas,0.0
142,3,Lignite,0.0
142,4,Nuclear,48.56934300000013
142,5,Oil,0.0
142,6,NaturalGas,0.0
142,7,NaturalGas,0.0
142,8,HardCoal,0.0
142,9,HardCoal,0.0
142,10,Lignite,0.0
142,11,Lignite,201.5
142,12,HardCoal,44.51839507822495
143,1,NaturalGas,0.0
143,2,NaturalGas,0.0
143,3,Lignite,0.0
143,4,Nuclear,179.13056599999965
143,5,Oil,0.0
143,6,NaturalGas,0.0
143,7,NaturalGas,0.0
143,8,HardCoal,0.0
143,9,HardCoal,0.0
143,10,Lignite,0.0
143,11,Lignite,150.08739769789662
143,12,HardCoal,4.5183950782249465
144,1,NaturalGas,0.0
144,2,NaturalGas,0.0
144,3,Lignite,0.0
144,4,Nuclear,232.27514865080593
144,5,Oil,0.0
144,6,NaturalGas,0.0
144,7,NaturalGas,0.0
144,8,HardCoal,0.0
144,9,HardCoal,0.0
144,10,Lignite,0.0
144,11,Lignite,90.08739769789659
144,12,HardCoal,0.0
145,1,NaturalGas,0.0
145,2,NaturalGas,0.0
145,3,Lignite,0.0
145,4,Nuclear,289.5514483894897
145,5,Oil,0.0
145,6,NaturalGas,0.0
145,7,NaturalGas,0.0
145,8,HardCoal,0.0
145,9,HardCoal,0.0
145,10,Lignite,0.0
145,11,Lignite,30.087397697896602
145,12,HardCoal,0.0
146,1,NaturalGas,0.0
146,2,NaturalGas,0.0
146,3,Lignite,0.5903390000002284
146,4,Nuclear,327.1837417470377
146,5,Oil,0.0
146,6,NaturalGas,0.0
146,7,NaturalGas,0.0
146,8,HardCoal,0.0
146,9,HardCoal,0.0
146,10,Lignite,0.0
146,11,Lignite,0.0
146,12,HardCoal,0.0
147,1,NaturalGas,0.0
147,2,NaturalGas,0.0
147,3,Lignite,37.29886300000012
147,4,Nuclear,293.14973687660984
147,5,Oil,0.0
147,6,NaturalGas,0.0
147,7,NaturalGas,0.0
147,8,HardCoal,0.0
147,9,HardCoal,0.0
147,10,Lignite,0.0
147,11,Lignite,0.0
147,12,HardCoal,0.0
148,1,NaturalGas,0.0
148,2,NaturalGas,0.0
148,3,Lignite,72.77860199999978
148,4,Nuclear,273.2318416943341
148,5,Oil,0.0
148,6,NaturalGas,0.0
148,7,NaturalGas,0.0
148,8,HardCoal,0.0
148,9,HardCoal,0.0
148,10,Lignite,0.0
148,11,Lignite,0.0
148,12,HardCoal,0.0
149,1,NaturalGas,0.0
149,2,NaturalGas,0.0
149,3,Lignite,75.0
149,4,Nuclear,267.7637510980011
149,5,Oil,0.0
149,6,NaturalGas,0.0
149,7,NaturalGas,0.0
149,8,HardCoal,0.0
149,9,HardCoal,0.0
149,10,Lignite,0.0
149,11,Lignite,0.0
149,12,HardCoal,0.0
150,1,NaturalGas,0.0
150,2,NaturalGas,0.0
150,3,Lignite,75.0
150,4,Nuclear,261.9614921317538
150,5,Oil,0.0
150,6,NaturalGas,0.0
150,7,NaturalGas,0.0
150,8,HardCoal,0.0
150,9,HardCoal,0.0
150,10,Lignite,0.0
150,11,Lignite,0.0
150,12,HardCoal,0.0
151,1,NaturalGas,0.0
151,2,NaturalGas,0.0
151,3,Lignite,5.000000000000004
151,4,Nuclear,289.1946622413494
151,5,Oil,0.0
151,6,NaturalGas,0.0
151,7,NaturalGas,0.0
151,8,HardCoal,0.0
151,9,HardCoal,0.0
151,10,Lignite,0.0
151,11,Lignite,59.26455483749676
151,12,HardCoal,0.0
152,1,NaturalGas,0.0
152,2,NaturalGas,0.0
152,3,Lignite,0.0
152,4,Nuclear,222.82517677149042
152,5,Oil,0.0
152,6,NaturalGas,0.0
152,7,NaturalGas,0.0
152,8,HardCoal,0.0
152,9,HardCoal,0.0
152,10,Lignite,0.0
152,11,Lignite,119.26455483749676
152,12,HardCoal,0.0
153,1,NaturalGas,0.0
153,2,NaturalGas,0.0
153,3,Lignite,0.0
153,4,Nuclear,143.72015799999963
153,5,Oil,0.0
153,6,NaturalGas,0.0
153,7,NaturalGas,0.0
153,8,HardCoal,0.0
153,9,HardCoal,0.0
153,10,Lignite,0.0
153,11,Lignite,179.26455483749675
153,12,HardCoal,8.730504146967844
154,1,NaturalGas,0.0
154,2,NaturalGas,0.0
154,3,Lignite,0.0
154,4,Nuclear,76.23867499999957
154,5,Oil,0.0
154,6,NaturalGas,0.0
154,7,NaturalGas,0.0
154,8,HardCoal,0.0
154,9,HardCoal,0.0
154,10,Lignite,0.0
154,11,Lignite,201.5
154,12,HardCoal,48.730504146967846
155,1,NaturalGas,0.0
155,2,NaturalGas,0.0
155,3,Lignite,0.0
155,4,Nuclear,41.276299999999736
155,5,Oil,0.0
155,6,NaturalGas,0.0
155,7,NaturalGas,0.0
155,8,HardCoal,0.0
155,9,HardCoal,0.0
155,10,Lignite,0.0
155,11,Lignite,201.5
155,12,HardCoal,81.65360420507174
156,1,NaturalGas,0.0
156,2,NaturalGas,0.0
156,3,Lignite,0.0
156,4,Nuclear,134.8479837524834
156,5,Oil,0.0
156,6,NaturalGas,0.0
156,7,NaturalGas,0.0
156,8,HardCoal,0.0
156,9,HardCoal,0.0
156,10,Lignite,0.0
156,11,Lignite,141.5
156,12,HardCoal,41.65360420507174
157,1,NaturalGas,0.0
157,2,NaturalGas,0.0
157,3,Lignite,0.0
157,4,Nuclear,118.29052699999991
157,5,Oil,0.0
157,6,NaturalGas,0.0
157,7,NaturalGas,0.0
157,8,HardCoal,0.0
157,9,HardCoal,0.0
157,10,Lignite,0.0
157,11,Lignite,201.02003228829716
157,12,HardCoal,1.6536042050717348
158,1,NaturalGas,0.0
158,2,NaturalGas,0.0
158,3,Lignite,0.0
158,4,Nuclear,126.37982699999996
158,5,Oil,0.0
158,6,NaturalGas,0.0
158,7,NaturalGas,0.0
158,8,HardCoal,0.0
158,9,HardCoal,0.0
158,10,Lignite,0.0
158,11,Lignite,201.5
158,12,HardCoal,1.7837393209511276
159,1,NaturalGas,0.0
159,2,NaturalGas,0.0
